label,sample_type,date,lat,lon,cell_lat,cell_lon,iy,ix,r1,r3,r7,r15,r30,max3_in15,wetdays15,intensity3,api,days_since_heavy,year,month,doy_sin,doy_cos,block,elev,slope,aspect_sin,aspect_cos,curvature,slope_mean_nbr,slope_max_nbr,relief_nbr
0,neg_general,2016-06-22,27.67236749589455,95.79606563568524,27.75,95.75,27,33,8.555333137512207,83.5709457397461,113.36852264404297,236.00704956054688,260.1649475097656,86.32518005371094,12.0,27.85698127746582,142.7618408203125,9.0,2016,6,0.14782713347053048,-0.9890132145779883,27_95,138.13099670410156,1.608456296750735,-0.9951885964757452,-0.09797784160021326,-0.00039273967991409965,0.5578272269638003,2.5992411499702945,13.986083984375
0,neg_general,2008-08-05,24.534377810237654,93.12321751708352,24.5,93.0,14,22,14.835558891296387,87.71903228759766,194.0508575439453,337.369140625,651.0675048828125,105.69178771972656,14.0,29.23967742919922,248.38880920410156,7.0,2008,8,-0.5716666713027052,-0.8204859638785327,24_93,373.6415710449219,7.029954840245787,0.6096453417141005,-0.7926743072197419,-0.007461531556892977,19.634024026410916,37.780538579843146,434.5736083984375
0,neg_general,2010-08-03,26.490154506000703,89.36836254552486,26.5,89.25,22,7,0.0,0.14858663082122803,35.09248352050781,317.529541015625,738.2151489257812,213.5076904296875,6.0,0.049528878182172775,166.8632354736328,11.0,2010,8,-0.5285813283559292,-0.8488826652214553,26_89,58.553504943847656,0.5739187614858401,0.8985801147088561,-0.43880950018182024,-0.0003093639826191775,0.7831110369763074,2.7167782315621616,14.660491943359375
0,neg_wet,2010-07-20,28.425518686806157,95.83728562781644,28.5,95.75,30,33,4.384170055389404,44.76875305175781,72.41914367675781,417.9858703613281,694.0814208984375,261.0924987792969,13.0,14.922917366027832,202.08639526367188,10.0,2010,7,-0.3108569682435036,-0.9504567035349151,28_95,952.2972412109375,37.55378428739005,-0.09177694695439914,0.9957795900738925,0.0002390984346284156,32.109026116207716,61.0341101376383,1084.1769409179688
0,neg_hard,2012-09-08,25.470811070086395,92.36379329515772,25.5,92.25,18,19,0.0,3.1148629188537598,26.7606143951416,100.18224334716797,205.13914489746094,43.77156066894531,10.0,1.03828763961792,50.11250686645508,24.0,2012,9,-0.9296339319682695,-0.3684843993077793,25_92,1254.5657958984375,2.129254403889937,-0.2560054962205016,0.9666753260039768,-0.0003643496655882337,4.7446625619176865,16.00199688646204,95.40576171875
0,neg_general,2007-05-02,27.520739537016826,95.8827091893281,27.5,96.0,26,34,0.0,0.0,20.9931697845459,86.91151428222656,106.00415802001953,52.840965270996094,7.0,0.0,36.23937225341797,60.0,2007,5,0.8638670987837349,-0.503719798736334,27_95,154.33944702148438,0.5383879364811484,-0.702090659116259,0.7120875693211454,0.00027070768895884925,0.614440299977903,2.4799184217288897,12.966751098632812
0,neg_general,2007-06-26,27.77379179098227,95.0320817117135,27.75,95.0,27,30,2.173698663711548,35.13652801513672,97.64768981933594,316.1843566894531,408.9246826171875,161.0750732421875,12.0,11.712176322937012,157.2324981689453,11.0,2007,6,0.0966127018812031,-0.9953220513156602,27_95,119.5,0.17830619510279286,-0.48936238454267045,-0.8720805333194358,-0.00013314086854804882,2.5825918597093724,25.343537271574768,194.68240356445312
0,neg_wet,2007-07-23,27.150330877173825,92.63616424650938,27.25,92.75,25,21,12.242764472961426,78.06726837158203,105.13829803466797,217.58726501464844,320.2724304199219,78.06726837158203,12.0,26.022422790527344,139.63006591796875,60.0,2007,7,-0.3594718130884232,-0.9331559438780432,27_92,251.4842071533203,25.182492044048644,0.5990991056169604,-0.8006748788671705,-0.00041418486169739503,26.97132142145349,49.71879764459621,851.03662109375
0,neg_wet,2015-05-31,27.20391625097242,88.3739417538385,27.25,88.25,25,3,52.10988235473633,80.82920837402344,150.9273223876953,299.13104248046875,502.7061462402344,80.82920837402344,14.0,26.943069458007812,201.13446044921875,0.0,2015,5,0.5175855102531889,-0.8556314858488706,27_88,1252.7115478515625,38.84629613375792,-0.5459510992966821,0.8378170427824588,-0.003403761509544416,32.372703099499304,55.42042664078314,1213.8265991210938
1,pos,2012-06-02,26.1475,91.7356,26.25,91.75,21,17,5.887123107910156,10.91177749633789,11.084676742553711,43.910057067871094,97.69404602050781,24.457168579101562,7.0,3.6372592449188232,30.13951301574707,60.0,2012,6,0.47275920928627757,-0.881191653407483,26_91,50.504974365234375,0.26016933958446004,0.7479904134761665,-0.663709530854992,0.0005311340490962678,6.753477871689289,34.66508772947471,228.71868896484375
0,neg_general,2014-11-06,25.716398409290854,89.6856663933297,25.75,89.75,19,9,0.0,0.0,0.0,0.0,14.227540016174316,0.0,0.0,0.0,8.316267967224121,41.0,2014,11,-0.8136678304455991,0.5813300798152042,25_89,24.606658935546875,1.1678717982107834,-0.7857326865435279,-0.6185662012243235,0.0010198121478133672,0.6575290820168331,2.4852435776334056,13.835613250732422
0,neg_wet,2011-07-12,25.80847138081709,92.938944479775,25.75,93.0,19,22,17.153478622436523,45.929412841796875,83.3227767944336,194.28509521484375,357.5617370605469,85.0526123046875,14.0,15.30980396270752,117.36732482910156,14.0,2011,7,-0.17752914918703497,-0.984115542601034,25_92,87.10047912597656,0.6695030605173689,0.44293656017099237,0.8965529564191336,0.00034368093188926174,1.5687467175767584,8.730326021044158,31.271682739257812
0,neg_general,2008-09-02,25.29806787822319,93.44010545793765,25.25,93.5,17,24,3.179006576538086,4.552816390991211,23.388242721557617,96.8719711303711,265.86151123046875,50.20428466796875,10.0,1.5176054239273071,62.59627914428711,60.0,2008,9,-0.886721063082993,-0.46230483047981086,25_93,1314.975341796875,22.178277950359924,-0.12935247027525515,-0.9915986781121127,-0.0016867166474843886,20.334588551740826,41.166696571595295,859.6417846679688
0,neg_general,2014-08-21,24.47124668794484,93.70874844444683,24.5,93.75,14,25,0.712814450263977,0.9482452869415283,52.84482192993164,63.50812911987305,134.00473022460938,43.283355712890625,4.0,0.3160817623138428,46.43856430053711,60.0,2014,8,-0.7621140503891487,-0.6474427960827475,24_93,890.9684448242188,6.131563877856354,-0.9018701691603778,-0.4320071735268196,0.006860245076498401,7.734608950820055,19.92999029107126,264.30560302734375
0,neg_hard,2016-06-22,26.840204377932714,95.09307620760927,26.75,95.0,23,30,13.337508201599121,40.44386291503906,81.16492462158203,160.05014038085938,269.4596862792969,68.60122680664062,10.0,13.481287956237793,106.60588836669922,60.0,2016,6,0.14782713347053048,-0.9890132145779883,26_95,334.32470703125,14.55829911883985,-0.8294412752331086,0.5585939231138077,-0.0003248893141454905,14.212972595150019,35.320846935830325,443.2483673095703
0,neg_wet,2013-08-17,26.78090754981157,89.05304618993027,26.75,89.0,23,6,6.518600940704346,70.8252944946289,279.40289306640625,429.4710998535156,702.837890625,200.9030303955078,12.0,23.608430862426758,298.8797302246094,1.0,2013,8,-0.7157953492826642,-0.6983101158835584,26_89,162.900390625,0.38120593130697794,-0.5101575397079665,-0.8600809756523594,0.00012199630923812879,0.677528201040768,2.5662815298714508,33.21531677246094
0,neg_general,2007-11-05,28.36476563976188,93.37793278631935,28.25,93.5,29,24,0.0,0.0,0.0,0.0,137.3655242919922,11.941253662109375,0.0,0.0,19.187395095825195,20.0,2007,11,-0.8235472349556007,0.5672476988027229,28_93,3600.02685546875,37.14996671894272,0.997294681656009,0.07350726454330744,-0.001475355341647259,28.45633575841678,60.8608125236705,1715.047607421875
0,neg_hard,2016-05-21,25.272885221090927,92.43437467306276,25.25,92.5,17,20,21.90556526184082,40.17368698120117,383.5230712890625,387.95965576171875,770.0082397460938,328.72662353515625,7.0,13.391228675842285,302.1311340332031,3.0,2016,5,0.6433365204044917,-0.765583517007675,25_92,716.0718994140625,11.351954820222534,0.8240207946820746,-0.566559555502793,0.0015112385480770827,8.287538038554692,20.886224545244822,314.20703125
1,pos,2010-07-06,26.2363,94.8133,26.25,94.75,21,29,25.410842895507812,50.208717346191406,94.74422454833984,180.42471313476562,359.69134521484375,53.828758239746094,14.0,16.736238479614258,130.69686889648438,60.0,2010,7,-0.07518957641475855,-0.9971692572470178,26_94,1546.8511962890625,12.38534280947411,0.9192312562437304,0.39371804320423687,0.0012975645805605397,21.5473903222644,35.21828854082637,715.9034423828125
0,neg_wet,2007-08-15,25.822386136552474,94.13617421661422,25.75,94.25,19,27,31.173988342285156,80.98592376708984,105.89521789550781,177.89749145507812,316.33074951171875,80.98592376708984,11.0,26.99530792236328,133.5912322998047,60.0,2007,8,-0.6913512362094071,-0.722518835873311,25_94,1276.7960205078125,17.126229302091613,-0.8008771078262663,0.5988287385887846,-0.005730682824146793,16.247102107524793,32.8292171287401,526.0645141601562
0,neg_general,2014-07-31,24.12687346203453,93.85803375870258,24.25,93.75,13,25,1.427666187286377,4.74370813369751,6.305673599243164,42.628971099853516,78.96705627441406,16.936452865600586,8.0,1.5812360048294067,24.115819931030273,46.0,2014,7,-0.48408852163897587,-0.8750190302029955,24_93,916.918701171875,10.068303960998005,-0.7380757918199089,0.674717811777201,0.0004850522050439184,12.527872384235632,24.85167042235483,404.9859619140625
0,neg_hard,2008-09-30,27.284917858809557,88.31719731143407,27.25,88.25,25,3,0.0,1.1792429685592651,11.555635452270508,56.114959716796875,220.7751007080078,32.22203063964844,5.0,0.3930809795856476,42.656375885009766,27.0,2008,9,-0.9999994220246925,0.001075151282798226,27_88,1414.603271484375,22.5070395112733,-0.22990238517251638,0.9732136935390849,0.0020245642548504398,23.2367880007384,46.96023438431208,1375.27734375
0,neg_hard,2009-06-25,25.11307927674995,92.3217203753534,25.0,92.25,16,19,14.94799518585205,21.10338020324707,74.21317291259766,190.5839080810547,449.5351257324219,71.91952514648438,10.0,7.034460067749023,122.5700454711914,13.0,2009,6,0.11371951458594969,-0.9935128947338007,25_92,735.328369140625,18.12691653108365,0.9797440447992157,-0.20025385559452363,-0.002761530999055202,19.31897053564735,42.073379867751456,609.9110412597656
0,neg_general,2015-06-17,28.879584736861894,94.06318095941769,29.0,94.0,32,26,26.784326553344727,78.70933532714844,231.3133087158203,406.2724914550781,656.7544555664062,187.93121337890625,11.0,26.2364444732666,273.4253234863281,3.0,2015,6,0.24893980855376657,-0.9685189578512204,28_94,4365.85595703125,24.889864603943945,0.2962022768558065,0.955125233247157,0.0012921710771808242,28.038275984348548,55.88403473049893,1169.1376953125
0,neg_hard,2007-11-02,25.915751407606223,94.63126306023436,26.0,94.75,20,29,9.411022186279297,9.411022186279297,23.645193099975586,27.053464889526367,269.94940185546875,18.82400131225586,4.0,3.137007474899292,51.5941047668457,18.0,2007,11,-0.8517119107469189,0.5240103253675756,25_94,1930.8145751953125,25.31272947650739,-0.926088086615704,0.3773073757938803,-0.004835788467237379,23.723742861649352,39.84940546957978,933.7042236328125
0,neg_hard,2008-09-26,25.55513623636935,92.22647446332363,25.5,92.25,18,19,1.6271886825561523,2.6754953861236572,72.58560943603516,108.20873260498047,255.5656280517578,69.91011810302734,8.0,0.8918318152427673,80.49325561523438,60.0,2008,9,-0.9977068927101168,-0.06768276175455162,25_92,1178.8734130859375,1.8004867517524568,-0.5121413887580013,-0.8589011572474599,0.0018978531946649343,8.230028462335959,28.177387889702967,177.01025390625
0,neg_hard,2011-09-16,25.831889831792786,90.00099964080091,25.75,90.0,19,10,13.509522438049316,22.818204879760742,46.53083038330078,83.90904998779297,144.67567443847656,55.77830505371094,6.0,7.606068134307861,63.12104415893555,31.0,2011,9,-0.9671667297977312,-0.2541427094613622,25_90,28.088958740234375,1.1580805428610608,0.017435113477639905,0.9998479968565331,0.00010264968090568009,1.1699753451526833,4.5325956517407295,36.95250701904297
0,neg_wet,2013-07-16,27.848995578157755,93.97517665944059,27.75,94.0,27,26,4.773227214813232,42.782413482666016,121.819091796875,291.33831787109375,658.1210327148438,96.4439697265625,15.0,14.260804176330566,194.36196899414062,10.0,2013,7,-0.24477230089725957,-0.9695805901076308,27_93,956.53759765625,25.87527489889077,-0.3303389141402731,-0.9438623849929741,-0.006488340732857778,24.230460529300064,40.89763706839706,667.2495727539062
0,neg_general,2008-06-18,28.586249395915782,93.75504984234988,28.5,93.75,30,25,25.222183227539062,31.81417465209961,129.82601928710938,217.09300231933594,512.9593505859375,93.58909606933594,10.0,10.604724884033203,166.46612548828125,4.0,2008,6,0.21547731504673012,-0.976508846196619,28_93,3368.926513671875,27.8978428005211,0.9999844706126656,0.005573018347989285,-0.016311028932677493,30.07273482505353,62.648417881471374,1583.285400390625
1,pos,2011-06-21,25.51614662,94.2341227,25.5,94.25,18,27,2.259432792663574,3.558150053024292,37.61928176879883,137.727294921875,222.1892547607422,73.24885559082031,9.0,1.1860500574111938,68.6718521118164,60.0,2011,6,0.18175978759137534,-0.9833429613388902,25_94,1650.436767578125,21.400598282550266,-0.9973545365650442,0.07269063483782419,0.0015497609542221313,19.19318283358172,40.63351352699647,856.21533203125
1,pos,2014-07-14,23.7327,92.7463,23.75,92.75,11,21,25.924243927001953,47.96443557739258,63.5872802734375,84.6015396118164,224.3155517578125,47.96443557739258,9.0,15.988144874572754,78.83837127685547,60.0,2014,7,-0.2112757555821793,-0.9774264960104055,23_92,835.0313720703125,25.274158056386526,-0.43592810503793533,-0.8999814927197308,0.0001430303001013704,18.82213060588843,41.87338711869617,502.14923095703125
0,neg_hard,2016-07-08,28.05462880859,95.18257263570314,28.0,95.25,28,31,0.0,23.875303268432617,140.98020935058594,282.5035095214844,622.4226684570312,163.9959259033203,12.0,7.958434581756592,198.36766052246094,5.0,2016,7,-0.12652781683868314,-0.9919630595773397,28_95,1194.43798828125,29.21990611460822,0.9651361796951567,-0.26174826578878807,0.0030018902468196516,26.71814599703874,49.69119362079697,1090.7297973632812
0,neg_general,2013-09-11,23.90970731347119,93.00149849470492,24.0,93.0,12,22,1.19773530960083,32.490631103515625,37.18589401245117,99.88865661621094,257.3701171875,46.063560485839844,7.0,10.83021068572998,71.11111450195312,60.0,2013,9,-0.9417589340994617,-0.33628873017668287,23_93,758.2023315429688,14.36528747291348,-0.8933690422220187,0.4493236632977534,-0.0008049830494768906,15.234630843720854,37.30158390315994,811.0173034667969
0,neg_wet,2013-07-11,24.889924171159592,92.65728636162481,25.0,92.75,16,21,26.38556671142578,38.61368942260742,71.33760070800781,161.75228881835938,253.84219360351562,72.0686264038086,12.0,12.871230125427246,106.27375030517578,16.0,2013,7,-0.16057454459499376,-0.9870237158387383,24_92,17.58958625793457,0.38344857162381757,0.6637084927743615,-0.7479913345882994,-5.848939350378362e-05,0.44334557960861043,2.6081701892263394,11.497726440429688
0,neg_general,2009-06-26,23.75077187798032,88.39373030650655,23.75,88.5,11,4,0.0,0.0,1.953869342803955,26.93596839904785,52.126121520996094,22.87893295288086,1.0,0.0,15.816232681274414,31.0,2009,6,0.0966127018812031,-0.9953220513156602,23_88,17.068145751953125,0.27879214039017675,-0.5944224966751349,0.8041529055139323,-0.00010619832872801015,0.44525161628377546,2.375112562425553,10.389114379882812
0,neg_general,2011-07-10,25.739312808989684,91.94851949698321,25.75,92.0,19,18,3.3182883262634277,7.115284442901611,23.84690284729004,87.8963394165039,158.85853576660156,38.15317916870117,11.0,2.3717615604400635,48.31924057006836,60.0,2011,7,-0.1435724234118113,-0.9896398128792412,25_91,991.9976196289062,8.756887143492248,-0.9596474144501986,0.2812060453458437,-0.001065866204736218,12.964864704928,33.87417290536453,387.21368408203125
1,pos,2010-08-17,26.9435,88.4445,27.0,88.5,24,4,73.37342834472656,140.26014709472656,237.56671142578125,382.04400634765625,992.1746215820312,140.26014709472656,13.0,46.75338363647461,335.672607421875,0.0,2010,8,-0.7157953492826642,-0.6983101158835584,26_88,159.5,9.036091587869901,0.8964729825595837,-0.44309839938858303,0.006133842364499188,24.050478938885476,46.200929243578535,654.762451171875
0,neg_wet,2015-07-23,24.836549511881493,93.6920717373627,24.75,93.75,15,25,11.27989673614502,38.14027786254883,144.56747436523438,204.92691040039062,398.6269836425781,96.800048828125,12.0,12.713425636291504,138.15701293945312,5.0,2015,7,-0.3594718130884232,-0.9331559438780432,24_93,1218.28173828125,36.19316280684904,0.6624630097810424,-0.7490946273147622,-0.005417606960765343,26.156789157856853,50.354888702772236,1116.1240234375
0,neg_hard,2009-05-08,27.40294600797174,88.78590561017701,27.5,88.75,26,5,1.0276366472244263,14.393813133239746,45.02744674682617,86.63534545898438,199.99180603027344,34.610206604003906,10.0,4.797937870025635,62.326393127441406,60.0,2009,5,0.8073707443023492,-0.5900444739548627,27_88,4272.5234375,33.02363840700186,-0.654193246751358,0.7563274396086107,-0.004909232893352122,23.13397152048506,44.44863068836774,859.4287109375
0,neg_wet,2007-07-11,27.837483726976654,88.27271472434734,27.75,88.25,27,3,23.136531829833984,47.524505615234375,67.09197998046875,137.78024291992188,332.09539794921875,47.524505615234375,13.0,15.84150218963623,100.31759643554688,25.0,2007,7,-0.16057454459499376,-0.9870237158387383,27_88,5501.31982421875,41.17409373524978,0.9967385448794213,0.08069865644268123,-0.0029082901018629404,16.99048365927706,48.08169972950324,662.5458984375
0,neg_wet,2012-07-19,26.759671168091376,94.03169809603733,26.75,94.0,23,26,8.245111465454102,35.77027893066406,52.228790283203125,165.05636596679688,366.65631103515625,66.74808502197266,14.0,11.923426628112793,111.6319580078125,18.0,2012,7,-0.3108569682435036,-0.9504567035349151,26_94,78.35086059570312,0.11793295157201183,-0.5883283310764681,-0.8086221459079498,0.0001673052118117437,0.5840444917517061,3.681296340060688,15.119377136230469
0,neg_general,2015-04-09,29.052663694450388,94.38104515738942,29.0,94.5,32,28,45.68159866333008,92.70222473144531,251.35304260253906,368.2400207519531,517.27392578125,186.96920776367188,9.0,30.900741577148438,259.9527587890625,3.0,2015,4,0.9912685467787256,-0.13185851571739118,29_94,3988.367431640625,42.295801547995296,-0.9781457530366405,0.20792038335955268,0.0031919637119623727,32.32110294073987,55.835902967622985,1444.57861328125
0,neg_hard,2010-07-13,24.722328417961492,93.89710017942828,24.75,94.0,15,26,19.826065063476562,36.486595153808594,45.58915710449219,117.91624450683594,253.43804931640625,66.39080810546875,9.0,12.162198066711426,82.16114807128906,60.0,2010,7,-0.19443122004766195,-0.9809161537413774,24_93,771.3366088867188,0.04343781870720081,-0.24828826636502713,-0.9686861910781269,1.3564402948642876e-05,0.6464921031325435,23.65178266021164,79.390380859375
0,neg_hard,2014-06-05,26.565380573059638,94.96117383001317,26.5,95.0,22,30,0.0,12.46277904510498,22.26703453063965,53.857696533203125,184.8825225830078,29.967153549194336,7.0,4.15425968170166,40.44324493408203,60.0,2014,6,0.44216815196707204,-0.8969321743510065,26_94,729.7933959960938,26.14637662313452,-0.9999831416981245,-0.005806575544045547,0.006224367825484099,22.140965085714296,44.06755785434873,988.6593627929688
0,neg_general,2015-09-09,25.191759176359497,92.23434540493068,25.25,92.25,17,19,0.0,6.359570503234863,71.40397644042969,209.13168334960938,461.1581115722656,100.9158935546875,12.0,2.119856834411621,129.82032775878906,21.0,2015,9,-0.9296339319682695,-0.3684843993077793,25_92,374.4671936035156,35.12412679167065,0.9737023652291075,0.2278238441147936,0.004033244077171236,19.668614467319614,45.23588029825909,522.9318084716797
0,neg_hard,2011-08-20,23.63605634843463,92.9552279847843,23.75,93.0,11,22,4.543071269989014,8.92408275604248,78.21236419677734,188.38778686523438,329.00262451171875,67.42125701904297,13.0,2.97469425201416,113.24616241455078,35.0,2011,8,-0.7508642533989489,-0.6604565640279754,23_92,884.4212646484375,31.491531788638785,-0.5981373989152761,0.8013935687406456,-0.008500847789903237,20.587073957455843,42.62349544960358,752.7852172851562
1,pos,2015-07-22,24.7979,92.9974,24.75,93.0,15,22,80.44732666015625,133.09552001953125,213.87100219726562,365.6515197753906,472.75921630859375,133.09552001953125,11.0,44.36517333984375,249.00994873046875,0.0,2015,7,-0.34336687399638804,-0.939201357453208,24_92,24.89543342590332,0.3300605263981138,-0.4856456331343821,0.8741557750295454,2.120708109282353e-06,1.1590190395527822,5.870719617545876,25.906402587890625
0,neg_general,2014-07-12,28.90059488762072,95.41394920651837,29.0,95.5,32,32,0.7626493573188782,0.7626493573188782,143.26361083984375,152.7788543701172,199.95323181152344,140.4381561279297,5.0,0.2542164623737335,98.12139892578125,4.0,2014,7,-0.17752914918703497,-0.984115542601034,28_95,2723.250732421875,29.214843867351927,0.9373889402725923,-0.34828433018817595,0.004345541726007991,26.81088841364509,43.24419908071562,856.434814453125
0,neg_general,2013-09-15,28.265337908463426,93.7980807818721,28.25,93.75,29,25,0.2872466444969177,0.2872466444969177,3.282785415649414,298.8241271972656,427.2607421875,195.93154907226562,7.0,0.09574887901544571,122.87240600585938,9.0,2013,9,-0.9626519747161487,-0.2707418984477642,28_93,3660.52685546875,24.023445772674297,-0.4134435452832859,-0.910529755067668,-0.008030307165541619,33.02655938491609,61.78786374881283,1071.488037109375
0,neg_general,2016-07-07,27.84617018852552,95.9519820612351,27.75,96.0,27,34,1.0178738832473755,11.37198257446289,74.93211364746094,125.48368072509766,357.25152587890625,47.676475524902344,9.0,3.790660858154297,96.3870620727539,24.0,2016,7,-0.10944576864891556,-0.993992768446958,27_95,152.3734588623047,0.2882105102106319,0.6356008224187476,0.7720178719049265,-0.0004785483925297076,0.8313872783905205,4.5874943420241046,20.272369384765625
0,neg_wet,2011-09-24,24.707803833534975,92.71730363325123,24.75,92.75,15,21,27.116174697875977,63.04954528808594,79.58573150634766,136.13821411132812,271.01593017578125,63.04954528808594,9.0,21.016515731811523,115.44303131103516,18.0,2011,9,-0.9928872135356962,-0.11905873003404988,24_92,15.034692764282227,0.24974620520191604,0.9907482445845337,-0.1357126223041353,9.355478656893133e-05,1.636074687585883,8.309313963785032,48.3256950378418
0,neg_hard,2011-06-05,26.027980575693896,94.39676401425756,26.0,94.5,20,28,3.6139073371887207,15.512712478637695,106.34867858886719,150.93411254882812,215.2528839111328,86.55950164794922,10.0,5.170904159545898,93.09197235107422,60.0,2011,6,0.44216815196707204,-0.8969321743510065,26_94,934.33251953125,18.483212911436482,0.9149563470143735,0.4035528256103696,-0.0033163901872122693,20.03978985981714,34.26737755279517,618.2632446289062
0,neg_general,2014-08-04,26.703143858580823,92.19214252653576,26.75,92.25,23,19,0.0,4.854887008666992,32.00591278076172,130.40533447265625,255.5059051513672,62.82884979248047,8.0,1.618295669555664,68.25801086425781,60.0,2014,8,-0.5431052396834317,-0.8396646346181327,26_92,91.27574920654297,0.859854823052232,0.9213565235059901,-0.3887186084984304,0.00027920084453831706,0.7592345009002655,3.274580105435631,15.636253356933594
0,neg_general,2014-05-08,28.803506884472156,93.57904154186562,28.75,93.5,31,24,10.03717041015625,30.65387725830078,32.10275650024414,35.76716232299805,97.64225769042969,30.65387725830078,2.0,10.2179594039917,40.10163116455078,38.0,2014,5,0.8073707443023492,-0.5900444739548627,28_93,4807.14501953125,30.294998924061954,0.9959942349294799,-0.08941747025743829,-0.0019125709977818785,23.456179032337346,41.78618885643205,964.1611328125
0,neg_hard,2011-11-25,26.25270879190832,91.63192483722042,26.25,91.75,21,17,0.0,0.0,0.0,13.413921356201172,16.924827575683594,13.025611877441406,2.0,0.0,6.12694787979126,60.0,2011,11,-0.5839514998576998,0.8117885474764613,26_91,46.850807189941406,0.09480107700520879,0.7978524255006975,0.602852807178215,1.9606681385976845e-05,0.4204353850535282,4.358314853217555,17.773258209228516
